國別地區,中文片名,上映日期,上映院數,銷售票數,銷售金額,累計銷售票數,累計銷售金額
美國,蝙蝠俠,2022/03/03,95,"175,167","43,355,555","359,128","93,293,816"
英國,時代革命,2022/02/25,42,"21,472","5,361,460","79,450","19,957,135"
美國,黑光行動,2022/02/25,82,"3,588","815,122","35,167","8,253,822"
德國,瑪雅蜜蜂大冒險：守護小金蛋,2022/02/25,44,583,"130,115","4,995","1,138,929"
西班牙,瘋狂競賽片,2022/02/25,15,196,"43,472","2,118","475,501"
德國,我是你的完美男友,2022/02/25,13,190,"41,025","1,598","347,909"
法國,密室譯戰,2022/02/25,6,117,"29,023",869,"216,473"
美國,情聖西哈諾,2022/02/25,18,114,"25,600","1,019","239,612"
西班牙,櫻櫻大日本,2022/02/25,8,37,"7,180",354,"70,252"
日本,劇場版 咒術迴戰 0,2022/02/24,71,"127,848","32,543,526","708,709","183,960,062"
南韓,PHANTOM: THE MUSICAL FILM,2022/02/18,6,203,"155,016","3,279","2,521,726"
日本,電影版 昨日的美食,2022/02/18,12,323,"77,126","8,489","2,093,662"
法國,黑盒線索,2022/02/18,9,296,"69,585","5,135","1,201,740"
越南,鬼電梯,2022/02/18,12,297,"60,514","8,905","1,966,279"
中華民國,愛別離苦,2022/02/18,8,185,"42,916","5,909","1,304,157"
美國,完美的敵人,2022/02/18,4,79,"18,625","1,555","373,899"
日本,垃圾頭,2022/02/18,4,72,"16,745","1,329","313,699"
美國,逍遙上路,2022/02/18,4,27,"5,975","3,315","753,979"
芬蘭,反恐行動：獨立日,2022/02/18,1,3,595,"1,809","410,560"
美國,秘境探險,2022/02/17,95,"24,212","5,773,096","284,803","70,753,833"
美國,尼羅河謀殺案,2022/02/11,71,"4,325","1,069,750","137,221","34,566,316"
美國,王牌冤家,2022/02/11,5,221,"52,645","8,058","1,972,670"
日本,讓我聽見愛的歌聲,2022/02/11,7,201,"49,359","7,329","1,823,746"
美國,娶我吧!,2022/02/11,2,16,"3,600","11,809","2,864,452"
法國,幸福知音,2022/02/11,1,18,"2,880",335,"64,878"
英國,曼儂‧雷斯科,2022/02/10,5,28,"19,400",50,"34,600"
英國,馬克白,2022/02/10,5,27,"17,530",53,"35,010"
英國,波西米亞人,2022/02/10,3,6,"3,240",51,"35,280"
美國,月球隕落,2022/02/03,32,777,"186,401","200,017","50,920,194"
中華民國,我吃了那男孩一整年的早餐,2022/01/28,77,"8,142","1,931,161","292,299","70,623,947"
美國,歡樂好聲音 2,2022/01/28,48,"1,530","365,258","98,534","23,633,910"
中華民國,素還真,2022/01/28,18,537,"125,899","93,785","22,356,034"
美國,夜路,2022/01/28,2,65,"16,260","40,841","10,334,962"
中華民國,諸葛四郎─英雄的英雄,2022/01/28,2,17,"3,945","7,364","1,708,350"
日本,《屁屁偵探: 舒芙蕾島的秘密》,2022/01/21,13,497,"109,001","24,301","5,553,539"
美國,西城故事,2022/01/21,2,37,"4,861","13,865","3,452,082"
中華民國,妖果小學─水果奶奶的大秘密,2022/01/21,1,9,"2,238","5,029","1,173,495"
法國,我的神秘狼朋友,2022/01/21,1,7,"1,370",946,"216,222"
俄羅斯,致命最前線,2022/01/14,3,83,"12,577","3,849","873,596"
美國,GUCCI：豪門謀殺案,2022/01/07,6,351,"33,770","70,919","18,287,161"
德國,鄰危不亂,2022/01/07,2,137,"7,225",835,"132,394"
挪威,世界上最爛的人,2021/12/31,17,"3,437","835,964","18,505","4,466,521"
美國,魔鬼剋星：未來世,2021/12/31,6,514,"43,787","45,484","10,395,688"
美國,金牌特務：金士曼起源,2021/12/30,3,55,"12,650","614,777","155,060,051"
美國,阿達一族 2,2021/12/30,2,140,"7,210","20,583","4,729,013"
法國,鈦,2021/12/30,1,36,"1,800","5,651","1,251,936"
泰國,記憶,2021/12/26,4,125,"34,114","1,223","276,600"
日本,在車上,2021/12/25,21,"2,358","577,774","28,283","7,179,693"
中華民國,一杯熱奶茶的等待,2021/12/24,3,179,"12,695","37,514","9,084,674"
美國,駭客任務：復活,2021/12/22,8,717,"54,946","206,012","53,591,855"
中華民國,高山上的熱氣球,2021/12/22,1,81,"18,630",657,"141,740"
希臘,夢想裁縫師,2021/12/17,1,116,"10,190","1,943","383,047"
英國,愛上費加洛,2021/12/17,1,39,"6,240","1,649","351,029"
美國,蜘蛛人：無家日,2021/12/15,11,401,"102,440","1,962,851","497,834,744"
美國,法蘭西特派週報,2021/12/10,1,40,"4,594","39,379","9,580,339"
中華民國,美國女孩,2021/12/03,5,111,"13,085","81,794","19,246,741"
南韓,獵魂者,2021/12/03,2,99,"5,325","9,100","1,981,700"
法國,天才貓奴畫家,2021/12/03,1,43,"3,220","8,706","1,869,576"
日本,偶然與想像,2021/11/26,3,92,"23,706","15,347","3,614,065"
美國,魔法滿屋,2021/11/26,2,320,"16,290","113,139","26,435,220"
日本,沒說出口的殺人告白,2021/11/26,2,53,"8,220","1,119","242,359"
中華民國,月老,2021/11/24,7,444,"107,639","1,087,464","263,959,226"
中華民國,青春弒戀,2021/11/19,1,14,"1,960","16,112","3,878,296"
香港,梅艷芳,2021/11/12,1,34,"5,000","42,801","10,096,694"
日本,嵐 5x20演唱會電影～回憶全記錄～,2021/11/05,1,23,"8,240","17,035","7,143,075"
美國,永恆族,2021/11/03,2,157,"8,105","981,228","258,293,405"
中華民國,瀑布,2021/10/29,1,43,"4,690","154,742","36,450,048"
美國,天兵阿榮,2021/10/29,1,14,"2,240","30,270","6,832,848"
美國,爽賺姐妹,2021/10/22,1,9,"1,440","1,345","261,816"
美國,最後的決鬥,2021/10/15,2,32,"3,840","16,455","3,733,026"
斯洛伐克,逃出奧斯威辛,2021/10/01,1,24,"1,320","2,471","496,318"
美國,異類崛起,2021/09/24,2,25,"3,760",550,"71,238"
日本,歡樂時光,2021/04/09,2,6,"1,726","1,163","260,216"
日本,歡樂時光,2021/03/26,2,19,"6,025","1,349","327,802"
中華民國,一家之主,2020/10/07,4,806,"177,320","1,241","276,625"
不丹,不丹是教室,2020/07/10,6,81,"18,725","36,431","7,632,819"
香港,G風暴,2020/01/30,4,301,"25,820","4,169","901,884"
日本,睡著也好醒來也罷,2018/09/21,2,18,"5,540","1,886","422,471"
俄羅斯,潛行者,2017/06/26,1,55,"10,730",223,"43,315"
俄羅斯,鏡子,2017/06/19,1,106,"21,460",286,"55,960"
日本,東京物語,2016/11/12,1,54,"11,000",70,"13,985"
美國,我記得,2015/12/04,1,189,"40,535",364,"75,535"
香港,春光乍洩,1997/06/07,18,"1,808","433,949","9,569","2,379,840"
國別地區,中文片名,上映日期,上映院數,銷售票數,銷售金額,累計銷售票數,累計銷售金額
日本,假面飯店,2019/03/15,58,"18,265","4,180,093","37,240","8,517,773"
美國,鬼裔,2019/03/15,65,"12,776","2,890,996","28,607","6,465,312"
美國,活個精彩,2019/03/15,64,"11,365","2,567,387","22,786","5,139,208"
丹麥,厄夜追緝令,2019/03/15,35,"3,410","746,092","7,947","1,753,190"
美國,情，敵,2019/03/15,21,"2,966","665,727","6,182","1,401,546"
法國,苦兒流浪記,2019/03/15,25,"1,720","374,885","4,234","938,902"
日本,不管媽媽多麼討厭我,2019/03/15,14,685,"150,735","1,526","336,021"
中華民國,最是橙黃橘綠時,2019/03/15,10,504,"114,620","1,240","286,084"
美國,闇罪無間,2019/03/15,4,172,"38,835",368,"82,535"
日本,Fate_staynight[Heaven'sFeel]II.迷途之蝶,2019/03/09,17,"17,562","4,383,461","44,678","11,154,378"
泰國,限時好友,2019/03/08,57,"9,013","2,096,120","52,405","12,116,958"
香港,滾滾紅塵(數位修復版),2019/03/08,21,"2,096","454,806","13,082","2,886,872"
美國,RBG：不恐龍大法官,2019/03/08,9,838,"183,995","4,148","891,983"
德國,無主之作,2019/03/08,7,516,"114,925","2,871","625,493"
中華民國,乳‧房,2019/03/08,14,369,"81,410","5,204","1,158,128"
日本,小資女孩奮鬥記：遊樂園的奇蹟,2019/03/08,7,219,"46,275","1,467","308,389"
美國,逆光天后,2019/03/08,15,147,"32,225","2,826","656,798"
日本,來自深淵劇場版總集篇後編：流浪之黄昏,2019/03/08,9,125,"28,730","1,598","381,610"
法國,三小一家人,2019/03/08,7,125,"26,545","1,882","402,689"
美國,末日孤行,2019/03/08,3,13,"3,170",302,"65,965"
美國,驚奇隊長,2019/03/06,97,"190,816","45,888,740","1,463,017","350,268,736"
南韓,密陽,2019/02/28,1,106,"22,150","1,210","255,603"
美國,密弑遊戲,2019/02/27,61,"3,970","917,460","94,367","21,567,577"
美國,酷寒殺手,2019/02/27,48,"1,382","306,595","108,735","24,523,383"
美國,為副不仁,2019/02/27,11,404,"88,560","26,908","6,080,101"
美國,法律女王,2019/02/27,7,313,"64,975","7,392","1,678,397"
日本,溫泉屋小女將,2019/02/27,1,7,"1,620","4,330","1,049,261"
南韓,雞不可失,2019/02/22,86,"52,465","12,086,151","445,833","102,877,472"
日本,七龍珠‧超布羅利,2019/02/22,25,963,"372,158","86,039","25,843,406"
美國,梵谷：在永恆之門,2019/02/22,4,441,"93,650","11,503","2,565,039"
日本,在地下城尋求邂逅是否搞錯了什麼─獵戶座之箭─,2019/02/22,8,227,"54,734","21,433","5,259,453"
加拿大,嬰魂不散,2019/02/22,6,37,"8,205","27,217","6,264,495"
南韓,證人,2019/02/21,38,"4,858","1,107,163","60,501","13,999,405"
中華民國,一吻定情,2019/02/14,40,739,"164,556","107,639","24,575,930"
美國,樂高玩電影2,2019/02/14,6,106,"23,660","41,302","9,529,985"
美國,祝你忌日快樂,2019/02/14,10,94,"21,960","128,822","29,609,065"
美國,愛‧欺,2019/02/14,1,45,"9,230","18,832","4,176,180"
美國/黎巴嫩,我想有個家,2019/02/08,1,54,"12,160","15,302","3,315,375"
美國,艾莉塔：戰鬥天使,2019/02/05,60,"3,003","724,190","1,092,727","275,640,354"
加拿大,哈柏太空之旅3D,2019/02/04,1,15,"2,100",283,"41,575"
加拿大,深海獵奇3D,2019/02/03,1,6,"1,080",202,"28,445"
日本,日日是好日,2019/02/01,2,439,"92,560","10,134","2,195,875"
中華民國,大三元,2019/02/01,1,300,"63,000","105,104","23,538,522"
南韓,飆風特警隊,2019/02/01,1,38,"6,080","15,299","3,456,600"
美國,馴龍高手3,2019/01/30,30,"1,578","373,178","705,627","165,846,468"
中華民國,丈夫的秘密,2019/01/26,1,1,150,1,150
美國,幸福綠皮書,2019/01/25,36,"5,737","1,361,110","177,817","41,681,558"
美國,真寵,2019/01/25,4,227,"49,920","43,503","9,923,715"
美國,驚濤佈局,2019/01/25,3,162,"16,540","69,870","16,338,706"
美國,老人與槍,2019/01/25,1,48,"7,680","5,579","1,228,926"
日本,妖怪手錶：光影之卷鬼王的復活,2019/01/25,1,0,0,"3,091","704,215"
日本,巧虎電影魔法島大冒險,2019/01/18,15,343,"82,306","37,933","8,978,373"
美國,魔劍少年,2019/01/18,6,507,"40,375","27,511","5,941,198"
日本,我的爸爸是壞蛋冠軍,2019/01/18,2,97,"14,380","2,113","445,663"
美國,賭命運轉手,2019/01/11,10,"1,373","117,960","69,632","15,692,736"
美國,為了與你相聚,2019/01/11,8,"1,525","117,415","80,686","17,908,094"
美國,捍衛生死線,2019/01/11,10,982,"84,585","50,896","11,210,460"
法國,天才樂手行不行,2019/01/11,2,59,"7,780","3,406","705,001"
美國,私人戰爭,2019/01/04,5,459,"33,810","16,489","3,485,871"
英國,初戀手作中,2019/01/04,1,63,"9,650",767,"161,450"
日本,旅貓日記,2019/01/04,1,40,"6,400","8,246","1,869,658"
瑞典,邊境奇譚,2019/01/04,1,34,"5,100","10,151","2,369,010"
英國,盜王之王,2019/01/04,1,40,"3,060","7,167","1,561,061"
美國,胡桃鉗與奇幻四國,2018/12/28,11,"2,159","169,560","102,869","23,278,606"
南韓,90分鐘末日倒數,2018/12/28,10,"1,033","96,100","165,605","37,255,839"
美國,大黃蜂,2018/12/26,11,"2,710","196,415","644,258","155,275,928"
香港,葉問外傳：張天志,2018/12/26,7,365,"30,690","147,997","32,625,569"
美國,班恩回家,2018/12/21,2,268,"14,220","21,026","4,407,622"
美國,羅賓漢崛起,2018/12/20,6,419,"33,475","171,837","38,993,878"
中華民國,後勁：王建民,2018/12/14,1,112,"26,880","26,852","6,210,078"
美國,蜘蛛人：新宇宙,2018/12/13,2,34,"8,230","191,869","44,977,641"
美國,水行俠,2018/12/12,1,25,"3,730","1,938,976","469,602,845"
波蘭,沒有煙硝的愛情,2018/12/08,1,86,"18,380","9,289","2,027,423"
美國,移動城市：致命引擎,2018/12/06,2,160,"10,430","270,777","62,259,257"
南韓,非賣品,2018/11/30,3,374,"21,410","38,966","8,556,984"
美國,被遺忘的幸福,2018/11/30,1,19,"1,900","5,394","1,154,941"
美國,無敵破壞王2：網路大暴走,2018/11/29,2,541,"43,100","596,986","138,369,923"
中華民國,我們的青春，在台灣,2018/11/25,1,36,"7,780","1,028","227,300"
中華民國,人面魚紅衣小女孩外傳,2018/11/23,2,112,"10,580","328,367","73,072,985"
中華民國,比悲傷更悲傷的故事,2018/11/18,10,"2,408","173,250","1,044,256","240,005,050"
法國,師聲對決,2018/11/16,1,18,"2,700","5,554","1,122,786"
美國,波希米亞狂想曲,2018/11/02,6,301,"74,440","155,768","36,705,553"
中華民國,同學會來嗎,2018/11/02,1,30,"6,600","1,397","308,975"
中華民國,疾風魅影-黑貓中隊,2018/10/26,1,114,"22,960","16,986","3,629,908"
德國,愛情，別來無恙,2017/10/27,1,10,"1,520",798,"170,438"
南韓,REAL,2017/08/04,1,31,"6,820","23,562","5,205,898"
法國,八美圖,2002/11/16,4,108,"22,280",701,"147,945"
國別地區,中文片名,上映日期,上映院數,銷售票數,銷售金額,累計銷售票數,累計銷售金額
美國,失落謎城,2022/04/08,94,"30,951","7,461,789","70,925","17,293,168"
日本,電影版 如果30歲還是處男，似乎就能成為魔法師,2022/04/08,53,"12,445","2,986,503","27,890","6,725,351"
日本,愛國女子─紅武士道,2022/04/08,10,"1,869","410,855","3,330","732,010"
日本,假面騎士劇場版　對決！超越新世代,2022/04/08,12,"1,356","327,793","4,300","1,034,283"
日本,那些得不到保護的人,2022/04/08,26,"1,190","272,284","3,058","699,004"
香港,少年,2022/04/08,25,733,"174,915",733,"174,915"
美國,玩命獵殺,2022/04/08,32,762,"162,564","1,813","396,951"
日本,妖獸都市1987 劇場版,2022/04/08,17,395,"91,610",803,"185,938"
美國,終極包圍戰,2022/04/08,31,316,"68,951",759,"170,435"
美國,投機者樂團：愛的鼓勵,2022/04/08,10,286,"64,475",563,"126,655"
美國,魔比斯,2022/04/01,96,"19,423","4,717,894","180,055","45,164,169"
中華民國,頭七,2022/04/01,86,"12,035","2,826,824","103,820","24,578,340"
美國,音速小子 2,2022/04/01,90,"5,960","1,420,000","59,125","13,959,880"
英國,餐廳失控夜,2022/04/01,10,655,"150,350","2,827","634,410"
德國,指考風暴,2022/04/01,5,56,"11,020",540,"115,918"
西班牙,雙子謀殺案：白城之寂,2022/04/01,12,27,"6,065","1,902","445,519"
美國,詭謎藏,2022/04/01,10,18,"4,185","1,390","321,906"
美國,劫命救護,2022/03/25,84,"1,971","478,146","82,886","20,609,675"
丹麥,漂浪人生,2022/03/25,8,303,"68,460","4,196","979,297"
日本,電影版 DEEMO 櫻色旋律 —你所彈奏的琴音 至今仍在迴響—,2022/03/25,14,139,"33,203","7,420","1,811,927"
中華民國,野夏天,2022/03/25,9,93,"20,870","7,939","1,889,479"
日本,相撲道,2022/03/25,1,9,"2,215",263,"61,463"
南韓,為人民服務,2022/03/25,1,8,"2,105","1,532","347,827"
美國,救命緝約,2022/03/25,2,6,"1,460","6,354","1,466,026"
奧地利,愛你讓我自由,2022/03/25,1,5,"1,370","1,084","236,988"
中華民國,咒,2022/03/18,91,"39,620","9,562,702","668,706","160,109,139"
中華民國,少年吔,2022/03/18,45,"2,830","683,855","131,766","31,195,911"
美國,壞蛋聯盟,2022/03/18,62,"1,211","280,813","71,879","17,131,636"
南韓,遊走塵市間,2022/03/18,1,131,"29,745","1,115","249,240"
日本,魔法水果籃 -前奏曲-,2022/03/18,7,115,"27,928","6,011","1,491,183"
中華民國,願未央,2022/03/18,3,40,"9,020","2,763","596,903"
法國,今敏：造夢魔術師,2022/03/18,1,27,"6,100","2,672","614,463"
南韓,奇怪的數學家,2022/03/18,2,22,"5,420","3,418","794,916"
英國,極限逃殺,2022/03/18,1,7,"1,530","2,567","575,423"
中華民國,該死的阿修羅,2022/03/11,4,227,"51,535","12,685","3,006,002"
美國,貝爾法斯特,2022/03/11,2,18,"4,650","4,793","1,113,852"
南韓,茲山魚譜,2022/03/11,1,8,"1,870","1,252","274,822"
德國,再見列寧！,2022/03/11,1,1,290,"2,175","482,947"
法國,巴黎夢想家,2022/03/04,1,15,"2,400","1,479","318,617"
美國,蝙蝠俠,2022/03/03,70,"2,360","629,346","522,369","136,970,578"
英國,時代革命,2022/02/25,19,874,"209,899","110,252","27,480,908"
西班牙,瘋狂競賽片,2022/02/25,1,34,"3,904","2,202","490,910"
美國,情聖西哈諾,2022/02/25,2,47,"2,465","1,081","245,312"
日本,劇場版 咒術迴戰 0,2022/02/24,65,"5,207","1,338,774","883,619","229,781,519"
中華民國,愛別離苦,2022/02/18,1,131,"28,820","6,844","1,509,497"
芬蘭,反恐行動：獨立日,2022/02/18,1,21,"3,360","1,899","424,960"
美國,完美的敵人,2022/02/18,1,13,"2,210","1,588","380,559"
日本,電影版 昨日的美食,2022/02/18,1,5,"1,400","8,788","2,166,882"
美國,秘境探險,2022/02/17,7,227,"48,615","304,524","75,519,908"
美國,黑特冤家,2022/02/11,6,338,"30,807","4,355","947,402"
法國,幸福知音,2022/02/11,1,41,"6,560",451,"82,698"
美國,娶我吧!,2022/02/11,2,89,"4,705","11,898","2,869,157"
美國,尼羅河謀殺案,2022/02/11,2,19,"4,395","139,894","35,233,143"
英國,馬克白,2022/02/10,4,17,"11,480",118,"78,330"
英國,波西米亞人,2022/02/10,1,1,680,120,"83,520"
美國,月球隕落,2022/02/03,1,91,"8,450","200,251","50,959,979"
美國,歡樂好聲音 2,2022/01/28,8,455,"44,349","100,904","24,021,690"
中華民國,我吃了那男孩一整年的早餐,2022/01/28,21,186,"43,668","300,572","72,588,676"
美國,夜路,2022/01/28,4,130,"13,485","41,632","10,396,293"
南韓,亡命陷阱,2022/01/28,2,27,"4,230",798,"180,951"
日本,《屁屁偵探: 舒芙蕾島的秘密》,2022/01/21,6,124,"25,720","25,692","5,852,275"
美國,西城故事,2022/01/21,4,57,"5,215","14,745","3,539,338"
法國,我的神秘狼朋友,2022/01/21,2,21,"1,915","1,397","256,407"
美國,驚聲尖叫,2022/01/14,1,8,840,"26,767","6,357,368"
法國,天堂計劃,2022/01/07,2,19,"2,960","1,412","289,963"
德國,鄰危不亂,2022/01/07,1,15,"2,550","1,007","154,124"
挪威,世界上最爛的人,2021/12/31,7,388,"92,665","25,094","6,047,687"
美國,金牌特務：金士曼起源,2021/12/30,7,550,"51,426","616,612","155,191,937"
義大利,非甜蜜生活,2021/12/28,13,344,"72,449",541,"112,824"
日本,在車上,2021/12/25,16,663,"160,046","36,563","9,221,930"
中華民國,我記得,2021/12/24,6,62,"14,255","2,134","461,278"
美國,駭客任務：復活,2021/12/22,2,62,"3,245","207,729","53,712,337"
美國,蜘蛛人：無家日,2021/12/15,5,820,"51,592","1,964,806","498,028,240"
美國,法蘭西特派週報,2021/12/10,2,58,"5,840","40,387","9,662,143"
美國,魔法滿屋,2021/11/26,1,11,550,"114,176","26,504,560"
中華民國,月老,2021/11/24,6,533,"41,066","1,090,668","264,268,273"
美國,王者理查,2021/11/18,2,33,"7,195","25,610","5,887,619"
日本,嵐 5x20演唱會電影～回憶全記錄～,2021/11/05,1,16,"5,920","17,201","7,202,635"
美國,沙丘,2021/09/16,11,398,"134,287","557,832","154,212,233"
日本,東京教父:4K數位修復版,2020/08/19,1,17,"3,800","17,549","4,138,899"
日本,藍色恐懼：數位修復版,2020/07/17,1,21,"4,820","39,565","9,372,166"
香港,胭脂扣,2019/05/25,17,603,"136,937","4,513","1,035,932"
香港,春光乍洩,1997/06/07,6,136,"33,980","12,356","3,114,002"
香港,霸王別姬,1993/12/10,15,283,"66,595","1,923","451,300"
香港,阿飛正傳,1990/12/22,6,163,"39,429","8,038","1,859,713"
香港,英雄本色,1986/08/08,16,285,"64,972","2,125","488,797"
國別地區,中文片名,上映日期,上映院數,銷售票數,銷售金額,累計銷售票數,累計銷售金額
日本,刀劍神域劇場版 –Progressive- 無星夜的詠嘆調,2021/11/12,75,"36,559","8,809,497","85,390","20,663,430"
中華民國,詭扯,2021/11/12,48,"20,086","4,858,607","38,661","9,332,227"
香港,梅艷芳,2021/11/12,87,"14,600","3,441,334","29,256","6,941,291"
美國,迷離夜蘇活,2021/11/12,85,"11,116","2,683,203","19,688","4,753,496"
日本,安雅與魔女,2021/11/12,57,"8,586","2,013,216","19,586","4,633,818"
美國,鹿魔,2021/11/12,72,"6,007","1,426,991","14,099","3,369,874"
