國別地區,中文片名,上映日期,上映院數,銷售票數,銷售金額,累計銷售票數,累計銷售金額
中華民國,親愛的房客,2020/10/23,7,193,"43,260","162,260","38,548,907"
中華民國,無聲,2020/10/15,3,408,"25,815","210,213","49,926,570"
中華民國,刻在你心底的名字,2020/9/30,2,65,"15,305","439,552","103,250,235"
中華民國,消失的情人節,2020/9/18,1,49,"12,150","137,825","32,120,990"
中華民國,可不可以，你也剛好喜歡我,2020/8/21,1,15,"2,250","342,072","79,237,164"
中華民國,怪胎,2020/8/5,1,29,"2,590","195,435","45,129,701"
中華民國,售命,2022/04/29,55,918,"219,259","17,438","3,186,824"
中華民國,有時 Mama，有時 Mimi,2022/04/15,2,272,"43,520","1,772","283,260"
中華民國,頭七,2022/04/01,30,246,"55,610","120,807","27,648,297"
中華民國,咒,2022/03/18,66,"2,423","593,041","716,218","170,460,020"
中華民國,少年吔,2022/03/18,19,106,"24,295","138,721","32,446,528"
中華民國,願未央,2022/03/18,1,0,0,"2,913","624,913"
中華民國,該死的阿修羅,2022/03/11,4,71,"15,790","16,736","3,644,878"
中華民國,我吃了那男孩一整年的早餐,2022/01/28,21,77,"17,470","308,471","73,815,027"
中華民國,素還真,2022/01/28,2,92,"4,730","94,795","22,533,638"
中華民國,再說一次我願意,2022/01/19,1,18,"2,860","23,824","5,538,785"
中華民國,我記得,2021/12/24,1,2,420,"2,170","470,113"
中華民國,美國女孩,2021/12/03,1,186,"40,920","82,150","19,322,211"
中華民國,一家之主,2020/10/07,51,"1,712","381,339","12,143","2,394,528"
中華民國,逆者,2020/08/07,1,0,0,"4,172","820,664"
中華民國,稻浪上的夢想家,2022/11/20,1,112,"28,000",365,"78,340"
中華民國,一家子兒咕咕叫,2022/11/18,55,"6,307","1,458,699","13,205","2,801,156"
中華民國,兩地,2022/11/18,3,18,"4,060",52,"11,840"
中華民國,哈勇家,2022/11/11,83,"10,976","2,534,703","46,873","10,257,839"
中華民國,我心我行,2022/11/11,30,"3,260","773,736","17,935","3,866,863"
中華民國,小藍,2022/11/04,19,520,"124,488","12,543","2,854,185"
中華民國,罪後真相,2022/10/28,67,"4,353","1,092,966","67,248","15,782,030"
中華民國,流麻溝十五號,2022/10/28,84,"12,376","2,849,465","143,531","32,441,973"
中華民國,大俠胡金銓 第二部曲—斷腸人在天涯,2022/10/28,7,195,"43,465","5,253","1,062,636"
中華民國,大俠胡金銓 第一部曲—先知曾經來過,2022/10/21,7,186,"41,170","5,983","1,257,852"
中華民國,童話·世界,2022/10/13,1,7,"1,580","16,335","3,896,206"
中華民國,孫行者傳,2022/10/13,1,0,0,"6,639","1,336,285"
中華民國,你在我心上,2022/10/07,45,"1,552","355,882","66,148","15,317,217"
中華民國,科學少女,2022/09/16,3,442,"112,050","33,152","7,635,071"
中華民國,美國女孩,2021/12/03,1,131,"28,820","83,512","19,621,851"
中華民國,綠色牢籠,2021/05/14,1,53,"14,310","1,399","311,782"
中華民國,奼紫嫣紅開遍,2015/12/18,3,13,"2,965",13,"2,965"
中華民國,大餓,2019/11/15,6,296,"65,270","10,492","2,334,866"
中華民國,那個我最親愛的陌生人,2019/11/12,4,156,"32,725","5,624","1,196,447"
中華民國,樂園,2019/11/08,6,179,"40,255","18,885","4,011,939"
中華民國,重甲機神：神降臨,2019/11/08,1,7,"1,470","7,136","1,661,399"
中華民國,陽光普照,2019/11/01,48,"12,146","2,880,626","100,681","23,845,899"
中華民國,傻傻愛你，傻傻愛我,2019/11/01,7,51,"12,030","41,905","9,409,737"
中華民國,陪你很久很久,2019/10/25,3,48,"11,760","56,576","12,926,431"
中華民國,Thunderbolt Fantasy 西幽玹歌,2019/10/25,1,6,"1,630","19,624","4,613,134"
中華民國,盲人律師,2019/10/18,6,513,"112,070","25,188","5,523,941"
中華民國,聖人大盜,2019/10/18,1,11,"2,770","35,276","8,112,554"
中華民國,返校,2019/09/20,10,481,"112,458","1,109,471","259,494,085"
中華民國,第九分局,2019/08/29,4,952,"54,300","249,934","56,825,612"
中華民國,下半場,2019/08/23,5,645,"52,505","101,520","22,918,786"
中華民國,我不流行二十年,2020/03/20,5,156,"41,648",833,"189,848"
中華民國,練愛iNG,2020/03/13,37,"1,069","258,674","37,761","8,800,531"
中華民國,女鬼橋,2020/02/27,51,894,"208,496","250,379","57,761,803"
中華民國,你的情歌,2020/01/23,1,44,"3,400","82,620","19,371,268"
中華民國,喜從天降,2020/01/23,1,20,"2,920","16,059","3,634,919"
中華民國,狂飆一夢,2019/11/29,1,4,970,"1,613","351,514"
中華民國,初戀慢半拍,2022/08/24,91,"11,438","2,740,684","24,780","6,001,824"
中華民國,我永遠永遠永遠愛你,2022/08/05,2,22,"3,940","2,114","338,880"
中華民國,民雄鬼屋,2022/07/29,32,"1,112","265,360","119,860","29,495,151"
中華民國,徘徊年代,2022/07/22,1,291,"66,930","3,939","890,370"
中華民國,再會啦  白宮,2022/05/20,1,108,"30,600","3,348","763,901"
中華民國,該死的阿修羅,2022/03/11,2,27,"3,937","17,163","3,723,457"
中華民國,尋找神話之鳥,2021/12/17,4,996,"220,630","12,127","2,595,409"
中華民國,削瘦的靈魂,2021/03/19,1,1,190,"2,181","489,994"
中華民國,讀中文系的人,2015/12/18,3,7,"1,690",7,"1,690"
中華民國,少年吔，安啦！,1992/07/03,1,13,"2,670","37,723","9,162,599"
中華民國,十二夜2：回到第零天,2020/11/27,70,"5,837","1,281,341","10,527","2,347,760"
中華民國,迷走廣州,2020/11/27,25,668,"145,529","1,910","414,583"
中華民國,卡卡囌卡卡衝,2020/11/27,10,249,"56,440","1,058","245,577"
中華民國,同學麥娜絲,2020/11/20,75,"39,158","9,208,880","154,106","35,925,529"
中華民國,孤味,2020/11/06,100,"133,352","30,360,957","654,086","151,156,217"
中華民國,親愛的房客,2020/10/23,51,"20,098","4,762,897","141,130","33,418,545"
中華民國,無聲,2020/10/15,44,"3,843","911,169","206,760","49,209,155"
中華民國,千年一問,2020/10/08,1,10,"2,040","12,351","2,839,816"
中華民國,刻在你心底的名字,2020/09/30,52,"9,305","2,239,055","425,699","99,940,835"
中華民國,消失的情人節,2020/09/18,51,"10,558","2,523,487","129,526","30,194,341"
中華民國,海霧,2020/09/17,5,133,"9,450","51,134","11,487,438"
中華民國,本來面目,2020/09/05,2,211,"44,620","42,156","9,394,767"
中華民國,馗降：粽邪2,2020/09/02,6,679,"59,090","318,023","72,079,240"
中華民國,可不可以，你也剛好喜歡我,2020/08/21,2,120,"11,870","340,376","79,098,974"
中華民國,怪胎,2020/08/05,6,419,"33,040","193,850","44,999,311"
中華民國,孤味,2020/11/06,98,"134,520","31,106,048","335,131","77,712,148"
中華民國,親愛的房客,2020/10/23,49,"11,806","2,834,226","91,607","21,684,117"
中華民國,無聲,2020/10/15,52,"11,639","2,817,244","195,510","46,546,255"
中華民國,千年一問,2020/10/08,6,90,"20,010","12,305","2,829,536"
中華民國,刻在你心底的名字,2020/09/30,71,"8,083","1,946,446","408,265","95,810,112"
中華民國,消失的情人節,2020/09/18,25,"2,774","645,126","102,903","23,826,356"
中華民國,海霧,2020/09/17,5,433,"35,630","50,736","11,457,443"
中華民國,本來面目,2020/09/05,9,934,"204,340","40,618","9,058,167"
中華民國,可不可以，你也剛好喜歡我,2020/08/21,12,65,"14,410","340,256","79,087,104"
中華民國,怪胎,2020/08/05,1,14,"3,200","193,427","44,965,431"
中華民國,咒,2022/03/18,92,"227,513","54,260,046","324,606","77,398,733"
中華民國,少年吔,2022/03/18,73,"50,839","11,970,391","97,282","22,941,564"
中華民國,願未央,2022/03/18,14,870,"185,320","2,270","491,023"
中華民國,該死的阿修羅,2022/03/11,34,"2,107","507,031","10,708","2,535,552"
中華民國,青春換日線,2022/03/11,24,444,"98,761","6,048","1,367,501"
中華民國,愛別離苦,2022/02/18,5,344,"74,755","6,513","1,433,557"
中華民國,我吃了那男孩一整年的早餐,2022/01/28,45,"2,021","477,449","298,377","72,065,161"
中華民國,素還真,2022/01/28,4,274,"59,590","94,444","22,511,309"
中華民國,妖果小學─水果奶奶的大秘密,2022/01/21,3,137,"32,710","5,175","1,208,215"
中華民國,再說一次我願意,2022/01/19,2,145,"7,595","23,649","5,522,445"
中華民國,一杯熱奶茶的等待,2021/12/24,3,126,"18,000","37,761","9,115,405"
中華民國,不想一個人,2021/12/24,1,30,"4,400","6,670","1,673,232"
中華民國,高山上的熱氣球,2021/12/22,17,918,"203,813","2,494","548,142"
中華民國,月老,2021/11/24,4,113,"26,594","1,087,856","264,053,979"
中華民國,影子背後,2021/09/17,3,120,"26,100","2,533","581,760"
中華民國,哈囉少女,2020/08/07,78,"9,023","2,091,919","17,560","4,056,245"
中華民國,逆者,2020/08/07,2,604,"129,560",982,"209,880"
中華民國,怪胎,2020/08/05,98,"56,876","13,209,688","80,097","18,575,214"
中華民國,阿紫,2020/07/31,10,220,"48,040","1,166","257,993"
中華民國,野雀之詩,2020/07/24,1,62,"15,180","1,361","299,455"
中華民國,打噴嚏,2020/07/14,87,"4,882","1,123,139","200,503","46,412,117"
中華民國,驚夢49天,2020/06/24,1,3,620,"19,160","4,360,235"
中華民國,老娘就要這麼活,2020/05/08,1,2,385,"2,657","597,716"
中華民國,可不可以，你也剛好喜歡我,2020/03/12,98,"16,837","3,817,914","17,213","3,905,194"
中華民國,女鬼橋,2020/02/27,1,7,750,"253,481","58,119,430"
中華民國,血琥珀,2018/7/27,2,25,"5,085",619,"124,270"
中華民國,命帶追逐（2018數位修復版）,2018/7/13,2,175,"36,040","2,750","607,071"
中華民國,切小金家的旅館,2018/7/12,17,641,"143,145","85,341","19,348,451"
中華民國,只有大海知道,2018/6/15,3,228,"48,990","37,036","8,238,792"
中華民國,看不見的台灣,2018/6/15,1,169,"37,180","10,021","2,196,567"
中華民國,打噴嚏,2020/07/14,96,"69,172","16,022,044","144,347","33,448,168"
中華民國,破處,2020/07/03,81,"2,598","568,458","66,325","12,475,670"
中華民國,驚夢49天,2020/06/24,13,227,"51,250","19,110","4,349,745"
中華民國,老娘就要這麼活,2020/05/08,2,267,"62,930","2,653","596,866"
中華民國,女鬼橋,2020/02/27,1,79,"8,360","253,409","58,111,670"
中華民國,科學少女,2022/09/16,33,"2,102","469,446","23,772","5,530,402"
中華民國,兜兜風,2022/09/16,23,503,"113,868","3,752","834,074"
中華民國,關於，半夜夢見林默娘乘著海湧把垃圾全丟進我的未來這件塑，好像是真的,2022/09/16,2,552,"88,320","1,763","282,000"
中華民國,舞徑,2022/09/16,5,224,"56,220","5,287","1,218,629"
中華民國,藏匿處,2022/09/08,1,4,850,"6,212","1,437,067"
中華民國,他還年輕,2022/09/02,6,410,"83,190","9,880","2,160,207"
中華民國,初戀慢半拍,2022/08/24,4,50,"11,340","31,451","7,563,414"
中華民國,民雄鬼屋,2022/07/29,1,52,"8,320","120,580","29,656,165"
中華民國,徘徊年代,2022/07/22,1,112,"28,000","4,172","946,200"
中華民國,1918,2015/12/18,3,31,"7,560",31,"7,560"
中華民國,東西,2015/12/18,3,22,"5,140",22,"5,140"
中華民國,尋找背海的人,2011/04/09,1,2,470,40,"9,760"
中華民國,臥虎藏龍,2000/07/07,23,652,"164,044","1,206","302,259"
中華民國,海上花,1998/10/01,6,50,"11,285","2,585","575,642"
中華民國,寒單,2019/01/23,96,"56,089","12,522,394","128,209","28,627,705"
中華民國,貓影特工,2019/01/18,17,"2,108","456,330","9,868","2,100,190"
中華民國,玩命貼圖,2019/01/11,14,173,"39,175","14,812","3,254,984"
中華民國,春寒,2019/01/05,1,2,380,9,"1,170"
中華民國,後勁：王建民,2018/12/14,2,107,"24,700","26,511","6,134,618"
中華民國,幸福定格,2018/11/30,1,29,"6,110","11,590","2,640,587"
中華民國,比悲傷更悲傷的故事,2018/11/18,33,"2,631","611,393","1,036,826","239,214,382"
中華民國,有五個姊姊的我就註定要單身了啊！,2018/11/16,2,113,"9,360","19,910","4,327,468"
中華民國,誰先愛上他的,2018/11/02,8,"1,458","99,920","287,870","65,973,745"
中華民國,小美,2018/12/01,19,661,"142,445","5,136","1,159,977"
中華民國,幸福定格,2018/11/30,13,"2,082","475,889","8,550","1,958,975"
中華民國,風櫃來的人,2018/11/30,1,116,"25,255",803,"177,230"
中華民國,人面魚紅衣小女孩外傳,2018/11/23,84,"19,856","4,547,937","317,591","70,950,901"
中華民國,比悲傷更悲傷的故事,2018/11/18,94,"240,227","55,327,131","785,537","181,011,516"
中華民國,有五個姊姊的我就註定要單身了啊！,2018/11/16,2,11,"2,340","19,331","4,266,788"
中華民國,誰先愛上他的,2018/11/02,32,"3,142","747,506","282,121","65,039,695"
中華民國,疾風魅影-黑貓中隊,2018/10/26,1,72,"15,840","15,712","3,404,888"
中華民國,魔法阿媽,2018/10/22,1,2,300,16,"2,030"
中華民國,紅盒子,2018/10/19,4,214,"45,720","30,792","6,763,477"
中華民國,粽邪,2018/08/31,2,331,"18,850","219,365","49,241,165"
中華民國,鬥魚,2018/08/17,1,143,"7,865","136,820","30,560,229"
中華民國,乳‧房,2019/03/08,22,"2,042","452,964","4,835","1,076,718"
中華民國,一吻定情,2019/02/14,54,"3,876","879,261","106,900","24,411,374"
中華民國,寒單,2019/01/23,2,70,"14,580","218,943","49,111,735"
中華民國,人面魚紅衣小女孩外傳,2018/11/23,6,338,"28,785","328,255","73,062,405"
中華民國,比悲傷更悲傷的故事,2018/11/18,7,"1,945","121,430","1,041,848","239,831,800"
中華民國,狂徒,2018/10/26,1,29,"2,280","25,916","5,692,578"
中華民國,我不流行二十年,2020/03/20,3,67,"18,505","1,527","366,218"
中華民國,練愛iNG,2020/03/13,3,33,"8,612","38,782","9,043,499"
中華民國,狂飆一夢,2020/03/06,1,5,"1,160","1,626","354,754"
中華民國,女鬼橋,2020/02/27,5,82,"17,305","251,229","57,950,875"
中華民國,你的情歌,2020/01/23,3,83,"10,560","83,198","19,433,538"
中華民國,海上花,1998/10/01,1,3,650,"2,437","541,700"
中華民國,藍色項圈,2018/9/14,57,"3,850","873,130","9,730","2,197,853"
中華民國,搖滾樂殺人事件,2018/9/14,21,"2,164","496,384","4,106","935,749"
中華民國,山的那一邊,2018/9/7,29,"3,096","688,401","22,364","4,958,832"
中華民國,粽邪,2018/8/31,81,"9,897","2,194,826","213,625","48,133,219"
中華民國,生生,2018/8/31,11,478,"100,210","8,091","1,774,713"
中華民國,引爆點,2018/8/31,15,412,"91,595","30,088","6,769,316"
中華民國,王牌教師麻辣出擊,2018/8/30,8,127,"28,685","16,970","3,801,297"
中華民國,鬥魚,2018/8/17,19,696,"160,410","133,703","30,282,999"
中華民國,范保德,2018/8/17,4,490,"110,825","16,342","3,671,420"
中華民國,切小金家的旅館,2018/7/12,8,862,"68,390","88,654","19,634,311"
中華民國,看不見的台灣,2018/6/15,2,70,"6,165","10,915","2,303,052"
中華民國,搖滾樂殺人事件,2018/09/14,2,122,"25,620","5,809","1,320,884"
中華民國,粽邪,2018/08/31,1,41,"9,990","217,995","49,113,265"
中華民國,生生,2018/08/31,1,26,"2,600","8,462","1,847,568"
中華民國,范保德,2018/08/17,1,74,"16,240","17,027","3,803,395"
中華民國,切小金家的旅館,2018/07/12,1,39,"5,460","89,959","19,771,591"
中華民國,山椒魚來了,2023/02/10,39,"7,907","1,820,728","26,259","6,019,197"
中華民國,關於我和鬼變成家人的那件事,2023/02/10,102,"313,491","77,407,784","829,277","204,717,829"
中華民國,詐團圓,2023/01/20,7,820,"187,829","100,677","23,874,296"
中華民國,山中森林,2023/01/13,4,201,"46,350","58,812","14,039,848"
中華民國,我的婆婆怎麼把ＯＯ搞丟了,2023/01/13,16,286,"64,955","161,581","38,208,696"
中華民國,想見你,2022/12/30,33,"1,871","466,647","532,468","131,828,019"
中華民國,一起一起,2022/12/16,3,241,"59,275","4,299","1,017,257"
中華民國,家家,2022/12/16,1,4,720,"1,494","237,105"
中華民國,一家子兒咕咕叫,2022/11/18,1,48,"5,650","18,430","3,948,829"
中華民國,哈勇家,2022/11/11,2,35,"3,770","60,791","13,425,100"
中華民國,流麻溝十五號,2022/10/28,5,625,"138,680","175,976","39,818,425"
中華民國,孫行者傳,2022/10/13,1,30,"6,000","6,746","1,357,685"
中華民國,你在我心上,2022/10/07,1,28,"3,187","68,365","15,746,459"
中華民國,舞徑,2022/09/16,1,18,"2,080","5,810","1,333,399"
中華民國,悲情城市,2020/04/01,61,"13,599","3,505,519","14,123","3,663,809"
中華民國,有你相伴的旅程,2021/12/10,6,"1,599","350,940","5,222","1,140,744"
中華民國,美國女孩,2021/12/03,78,"13,914","3,298,269","64,303","15,297,539"
中華民國,詭祭,2021/12/03,12,122,"27,900","2,724","664,041"
中華民國,生而為人,2021/12/03,6,53,"12,195","1,609","364,732"
中華民國,魔法阿媽 4K數位修復版,2021/11/26,27,982,"225,021","13,870","3,299,630"
中華民國,阿查依蘭的呼喚,2021/11/26,4,168,"38,145","1,754","396,850"
中華民國,月老,2021/11/24,103,"137,357","33,175,909","832,129","202,041,586"
中華民國,青春弒戀,2021/11/19,19,169,"40,417","15,854","3,834,433"
中華民國,金錢男孩MONEYBOYS,2021/11/19,8,179,"36,515","8,717","2,002,465"
中華民國,真相地圖,2021/11/19,1,51,"8,160","1,525","243,780"
中華民國,詭扯,2021/11/12,23,546,"129,926","59,889","14,452,382"
中華民國,文林銀行,2021/11/12,2,170,"39,490","1,755","402,985"
中華民國,地球迷航,2021/11/05,4,107,"24,240","6,346","1,448,094"
中華民國,瀑布,2021/10/29,83,"6,391","1,513,119","147,272","34,965,921"
中華民國,老鷹之手,2021/10/29,1,175,"33,250","5,684","1,250,820"
中華民國,回眸,2021/10/22,2,67,"15,060","5,589","1,258,914"
中華民國,鱷魚,2021/10/08,1,34,"5,000","11,599","2,725,264"
中華民國,聽見歌 再唱,2021/04/16,6,422,"88,220","363,364","84,081,614"
中華民國,刻在你心底的名字,2020/09/30,103,"99,578","23,295,073","227,560","53,224,107"
中華民國,明晚空中見,2020/09/30,3,53,"11,095",689,"141,730"
中華民國,消失的情人節,2020/09/18,99,"19,066","4,418,386","78,104","18,058,248"
中華民國,惡之畫,2020/09/18,5,136,"31,285","2,475","531,101"
中華民國,海霧,2020/09/17,28,454,"98,110","49,762","11,346,473"
中華民國,本來面目,2020/09/05,14,"3,513","794,566","32,053","7,201,242"
中華民國,可不可以，你也剛好喜歡我,2020/08/21,41,"2,124","484,858","336,779","78,301,360"
中華民國,馗降：粽邪2,2020/08/20,84,"10,314","2,264,786","308,683","70,140,107"
中華民國,逃出立法院,2020/08/14,4,207,"20,365","18,728","4,165,439"
中華民國,哈囉少女,2020/08/07,6,239,"21,255","23,372","5,326,632"
中華民國,怪胎,2020/08/05,14,452,"107,356","192,822","44,846,583"
中華民國,打噴嚏,2020/07/14,7,621,"51,500","204,399","47,032,833"
中華民國,破處,2020/07/03,1,30,"2,640","67,625","12,639,660"
中華民國,練愛iNG,2020/03/13,60,"13,947","3,205,641","26,118","6,059,057"
中華民國,女鬼橋,2020/02/27,85,"17,039","3,899,529","239,511","55,262,093"
中華民國,失路人,2020/02/21,1,12,"2,340","1,421","305,383"
中華民國,你的情歌,2020/01/23,1,3,580,"82,576","19,367,868"
中華民國,狂飆一夢,2019/11/29,8,204,"47,950","1,455","314,471"
